CC,LCOM5,WMC,CBO,RFC,DIT,NOC,LOC,NPM,isExistBug,project
0,3,4,5,4,3,0,25,62,0,Github_titan
0.0297468,7,44,14,18,1,0,291,13,0,Github_titan
0.118388,8,20,6,11,2,2,119,6,0,Github_titan
0.734375,4,4,0,4,0,0,28,4,0,Github_titan
0,0,1,2,1,3,0,5,7,0,Github_titan
0,1,2,0,1,0,0,7,1,0,Github_titan
0,0,1,3,1,3,0,16,7,0,Github_titan
0,0,7,3,5,1,0,35,4,0,Github_titan
0,11,70,14,16,4,0,560,24,0,Github_titan
0,2,4,4,3,1,0,20,5,0,Github_titan
0,2,3,4,3,1,0,16,16,0,Github_titan
0,2,2,3,2,2,0,12,21,0,Github_titan
0,2,2,3,2,2,0,14,19,0,Github_titan
0,2,2,3,2,2,0,12,16,0,Github_titan
0,1,2,2,2,4,0,13,63,0,Github_titan
0,2,3,5,3,3,1,17,61,0,Github_titan
0,3,9,2,7,0,0,38,7,0,Github_titan
0,6,16,2,7,0,0,106,6,1,Github_titan
0,0,0,0,0,0,0,3,0,0,Github_titan
0,0,0,0,0,0,0,4,0,0,Github_titan
0,3,13,1,11,0,0,81,11,1,Github_titan
0,1,1,0,1,0,0,6,1,0,Github_titan
0,1,5,1,2,0,0,31,2,0,Github_titan
0,3,6,0,3,0,0,51,3,0,Github_titan
0,5,11,6,5,0,0,81,5,0,Github_titan
0,1,1,0,1,0,0,6,1,0,Github_titan
0,1,1,0,1,0,0,7,1,0,Github_titan
0,1,4,3,2,0,0,23,1,0,Github_titan
0,0,11,6,8,1,2,37,9,0,Github_titan
0,2,4,3,4,3,5,23,4,0,Github_titan
0,3,11,8,8,2,2,184,15,0,Github_titan
0,0,8,2,8,0,0,39,8,0,Github_titan
0,0,2,5,4,2,1,14,10,0,Github_titan
0,0,1,2,1,4,0,6,5,0,Github_titan
0,2,13,4,15,1,2,69,7,0,Github_titan
0,1,10,4,13,1,0,41,5,0,Github_titan
0,2,19,8,28,2,1,94,11,0,Github_titan
0,1,4,2,2,1,0,30,5,0,Github_titan
0,1,42,4,24,0,2,170,16,0,Github_titan
0,1,2,1,2,0,0,19,1,0,Github_titan
0,3,12,2,14,1,0,67,22,0,Github_titan
0,6,32,3,28,1,0,155,41,0,Github_titan
0,1,8,0,1,0,0,9,1,0,Github_titan
0,1,2,0,1,0,0,6,1,0,Github_titan
0,1,2,0,1,0,0,6,1,0,Github_titan
0,1,2,0,1,0,0,6,1,0,Github_titan
0,3,5,3,5,1,0,26,5,0,Github_titan
0,2,7,0,2,0,0,128,2,0,Github_titan
0,1,2,0,1,0,0,6,1,0,Github_titan
0,1,2,0,1,0,0,6,1,0,Github_titan
0,0,2,2,1,1,0,13,4,0,Github_titan
0,2,2,0,2,0,0,11,2,0,Github_titan
0,3,11,3,6,1,0,55,6,0,Github_titan
0,4,16,5,7,2,0,62,8,0,Github_titan
0,1,10,8,16,3,1,43,17,0,Github_titan
0,2,3,1,3,1,0,16,3,0,Github_titan
0,9,17,2,11,2,0,84,11,0,Github_titan
0,1,1,0,1,0,0,6,1,0,Github_titan
0,1,1,0,1,0,0,6,1,0,Github_titan
0,4,35,4,7,1,1,144,6,0,Github_titan
0,1,1,0,1,0,0,6,1,0,Github_titan
0,3,4,1,4,0,3,42,4,0,Github_titan
0.0764588,6,29,1,10,2,0,133,9,0,Github_titan
0,2,24,21,34,3,0,156,11,1,Github_titan
0,2,3,8,4,1,0,13,2,0,Github_titan
0,2,3,6,4,1,0,14,2,0,Github_titan
0,2,2,9,6,1,0,11,2,0,Github_titan
0,2,4,1,3,1,0,18,3,0,Github_titan
0,1,2,0,1,0,0,7,1,0,Github_titan
0,2,4,2,4,2,0,33,49,0,Github_titan
0.109859,7,10,2,7,0,0,185,6,0,Github_titan
0,0,5,0,1,0,0,44,0,1,Github_titan
0.0413423,16,163,24,23,2,0,740,15,1,Github_titan
0,0,0,0,0,0,0,3,0,0,Github_titan
0,0,0,0,0,0,0,4,0,0,Github_titan
0.536105,5,7,4,6,1,0,123,33,0,Github_titan
0,1,5,0,1,0,0,26,1,0,Github_titan
0,1,5,0,1,0,0,35,1,0,Github_titan
0,0,3,0,3,0,0,20,3,0,Github_titan
0,3,9,2,6,1,0,61,4,0,Github_titan
0.222707,3,12,0,6,0,0,79,5,0,Github_titan
0,2,4,2,4,2,0,28,49,0,Github_titan
0,1,2,1,2,1,0,12,2,0,Github_titan
0,1,2,1,2,1,0,13,2,0,Github_titan
0,1,2,1,2,1,0,13,2,0,Github_titan
0,0,9,1,1,0,0,69,1,0,Github_titan
0,3,5,4,4,1,0,26,6,0,Github_titan
0,3,5,4,4,1,0,22,17,0,Github_titan
0,6,29,13,14,1,0,188,9,0,Github_titan
0,0,6,3,5,1,0,33,4,0,Github_titan
0,5,8,4,7,2,0,52,6,0,Github_titan
0,1,3,0,1,0,0,16,1,0,Github_titan
0,4,4,0,4,0,0,25,4,0,Github_titan
0,3,4,3,3,2,0,17,22,0,Github_titan
0,3,4,3,3,2,0,20,20,0,Github_titan
0,3,4,3,3,2,0,18,17,0,Github_titan
0,17,108,21,28,3,0,903,21,0,Github_titan
0,1,2,0,1,0,0,6,1,0,Github_titan
0,4,5,3,4,2,0,24,55,0,Github_titan
0,0,1,2,1,4,0,6,5,0,Github_titan
0,0,7,5,6,1,1,77,6,0,Github_titan
0,3,43,17,12,2,0,293,9,0,Github_titan
0,1,1,0,1,0,0,6,1,0,Github_titan
0,1,1,0,1,0,0,7,1,0,Github_titan
0,1,1,0,1,0,0,6,1,0,Github_titan
0,1,1,0,1,0,0,7,1,0,Github_titan
0,2,2,0,2,0,0,8,2,0,Github_titan
0,2,7,1,4,1,0,36,3,0,Github_titan
0,0,1,0,1,0,0,9,1,0,Github_titan
0,1,9,4,6,1,0,48,5,0,Github_titan
0,1,7,1,4,0,0,31,4,0,Github_titan
0,1,4,2,5,0,0,30,4,0,Github_titan
0,3,19,3,19,1,0,76,23,0,Github_titan
0,1,1,1,1,0,0,7,1,0,Github_titan
0.0232651,30,66,13,37,0,3,638,29,0,Github_titan
0,2,2,0,2,0,0,14,2,0,Github_titan
0,1,1,0,1,0,0,6,1,0,Github_titan
0,0,0,0,0,0,0,9,0,0,Github_titan
0,0,0,0,0,0,0,5,0,0,Github_titan
0,0,0,0,0,0,0,5,0,0,Github_titan
0,0,0,0,0,0,0,4,0,0,Github_titan
0,0,0,0,0,0,0,6,0,0,Github_titan
0,0,0,0,0,0,0,5,0,0,Github_titan
0,0,0,0,0,0,0,5,0,0,Github_titan
0,0,0,0,0,0,0,5,0,0,Github_titan
0,0,0,0,0,0,0,5,0,0,Github_titan
1,1,1,0,1,0,0,6,1,0,Github_titan
1,1,1,0,1,0,0,6,1,0,Github_titan
0,1,1,0,1,0,0,6,1,0,Github_titan
0,1,1,0,1,0,0,6,1,0,Github_titan
1,1,1,0,1,0,0,6,1,0,Github_titan
1,1,1,0,1,0,0,6,1,0,Github_titan
0,1,1,0,1,0,0,6,1,0,Github_titan
0,1,1,0,1,0,0,6,1,0,Github_titan
0,1,1,0,1,0,0,7,1,0,Github_titan
0,1,1,0,1,0,0,7,1,0,Github_titan
0,1,1,0,1,0,0,7,1,0,Github_titan
0,1,1,0,1,0,0,7,1,0,Github_titan
0,1,1,0,1,0,0,6,1,0,Github_titan
0,1,1,0,1,0,0,6,1,0,Github_titan
0,1,1,0,1,0,0,6,1,0,Github_titan
0,1,1,0,1,0,0,6,1,0,Github_titan
0,0,0,0,0,0,0,7,0,0,Github_titan
0,0,0,0,0,0,0,7,0,0,Github_titan
0,1,20,7,18,2,0,85,17,0,Github_titan
0,1,11,1,7,0,0,48,7,0,Github_titan
0,1,29,17,38,2,0,130,11,0,Github_titan
0,2,2,2,3,0,0,12,2,0,Github_titan
0,0,7,2,9,2,0,48,12,0,Github_titan
0,0,3,0,3,0,0,19,3,0,Github_titan
0,1,6,3,6,1,0,38,6,0,Github_titan
0,1,2,5,2,1,0,25,15,0,Github_titan
0,2,2,3,2,2,0,13,53,0,Github_titan
0,2,2,3,2,2,0,13,21,0,Github_titan
0,2,3,4,6,1,0,16,16,0,Github_titan
0,5,9,9,9,2,2,50,9,0,Github_titan
0,1,10,10,18,1,4,54,9,0,Github_titan
0,7,17,9,8,0,0,101,8,0,Github_titan
0,1,7,1,5,0,0,31,5,0,Github_titan
0,1,17,3,19,3,0,72,26,0,Github_titan
0,1,14,3,18,3,0,59,25,0,Github_titan
0,2,3,6,3,2,0,18,12,0,Github_titan
0,2,26,7,18,2,2,98,16,0,Github_titan
0,15,20,3,19,1,0,142,18,0,Github_titan
0,18,21,4,20,0,0,147,20,0,Github_titan
0.221563,7,26,3,7,0,0,219,6,0,Github_titan
0,0,0,0,0,0,0,5,0,0,Github_titan
1,1,1,0,1,0,0,7,1,0,Github_titan
1,1,1,0,1,0,0,7,1,0,Github_titan
1,1,1,0,1,0,0,7,1,0,Github_titan
1,1,1,0,1,0,0,7,1,0,Github_titan
0,2,41,21,34,3,0,177,7,0,Github_titan
0,2,2,2,3,0,0,12,2,0,Github_titan
0,5,25,10,10,3,0,147,18,0,Github_titan
0,1,1,0,1,0,0,6,1,0,Github_titan
0,1,1,0,1,0,0,7,1,0,Github_titan
0,2,13,0,3,0,0,43,2,0,Github_titan
0,1,3,2,7,1,0,20,16,0,Github_titan
0,1,1,2,1,0,0,7,1,0,Github_titan
0,5,12,15,20,2,2,52,14,0,Github_titan
0,2,3,4,3,3,0,16,15,0,Github_titan
0,2,33,6,5,0,0,144,1,0,Github_titan
0,3,8,2,5,0,0,32,0,0,Github_titan
0,1,4,2,3,1,0,20,3,0,Github_titan
0.0660377,4,13,11,10,1,0,66,10,0,Github_titan
0.117057,5,13,7,7,2,0,76,6,0,Github_titan
0,1,2,0,1,0,0,6,1,0,Github_titan
0.57377,4,4,0,4,0,0,25,4,0,Github_titan
0,5,15,11,10,2,0,91,10,0,Github_titan
0,0,1,2,1,4,0,6,5,0,Github_titan
0,2,4,3,4,1,1,27,10,0,Github_titan
0,1,4,3,9,1,0,24,17,0,Github_titan
0,1,1,2,1,0,0,7,1,0,Github_titan
0,0,6,4,9,2,0,35,11,0,Github_titan
0,1,4,7,3,0,0,27,3,0,Github_titan
0,4,4,0,4,0,0,21,4,0,Github_titan
0,1,6,1,4,0,0,31,4,0,Github_titan
0,0,3,1,3,0,0,23,3,0,Github_titan
0,11,41,15,22,2,0,198,12,0,Github_titan
0,1,3,0,1,0,0,8,1,0,Github_titan
0,0,4,0,4,0,0,22,4,0,Github_titan
0,1,1,0,1,0,0,6,1,0,Github_titan
0,5,14,8,7,2,0,71,5,0,Github_titan
0,4,9,2,4,1,0,47,4,0,Github_titan
0,6,22,11,11,2,0,101,10,0,Github_titan
0,1,2,6,2,2,0,16,11,0,Github_titan
0,6,20,10,10,3,0,84,15,0,Github_titan
0,6,32,13,10,1,1,268,4,0,Github_titan
0,9,13,7,12,0,1,103,9,0,Github_titan
0.240932,48,63,18,49,0,0,1031,29,0,Github_titan
1,1,2,0,1,0,0,6,1,0,Github_titan
1,1,2,0,1,0,0,6,1,0,Github_titan
0,0,0,0,0,0,0,3,0,0,Github_titan
0,2,6,4,6,1,0,33,6,0,Github_titan
0,0,1,2,1,0,0,13,1,0,Github_titan
0,3,16,4,4,0,0,168,4,0,Github_titan
0,3,11,1,4,0,0,66,3,0,Github_titan
0,1,1,3,1,0,0,26,1,0,Github_titan
0,6,8,9,6,0,0,139,5,0,Github_titan
0,1,1,0,1,0,0,6,1,0,Github_titan
0,4,7,5,4,0,0,67,4,0,Github_titan
0,3,8,2,6,0,0,44,6,0,Github_titan
0,0,3,1,5,2,0,30,9,0,Github_titan
0,0,3,1,5,2,0,30,9,0,Github_titan
0.368715,3,17,2,8,1,0,61,8,0,Github_titan
0,8,30,20,10,2,0,279,4,0,Github_titan
0,1,1,0,1,0,0,6,1,0,Github_titan
0,1,3,0,1,0,0,13,1,0,Github_titan
0,7,12,13,9,1,0,102,16,0,Github_titan
0,1,6,3,6,0,0,33,6,0,Github_titan
0,3,4,2,3,0,0,30,3,0,Github_titan
0,4,11,8,8,2,0,79,12,0,Github_titan
0,3,7,13,5,3,0,68,14,0,Github_titan
0,12,27,7,16,3,0,222,7,0,Github_titan
0,2,2,0,2,0,0,11,2,0,Github_titan
0,1,2,0,1,0,0,11,1,0,Github_titan
0,1,1,0,1,0,0,11,1,0,Github_titan
0.30625,4,29,5,5,0,0,99,4,0,Github_titan
0,1,6,5,4,1,0,61,3,0,Github_titan
0,0,3,1,3,0,0,18,3,0,Github_titan
0,1,4,10,13,1,5,32,18,0,Github_titan
0,1,29,10,32,0,1,233,15,0,Github_titan
0,1,3,3,7,2,0,30,4,0,Github_titan
0,1,5,3,7,1,2,39,3,0,Github_titan
0,1,2,3,4,2,0,16,4,0,Github_titan
0,1,15,2,12,0,0,107,9,0,Github_titan
0,1,3,7,4,1,0,19,2,0,Github_titan
0,1,62,42,70,1,0,497,11,0,Github_titan
0,2,4,15,10,1,0,24,2,0,Github_titan
0,1,1,0,1,0,0,7,1,0,Github_titan
0,2,2,7,3,1,0,10,2,0,Github_titan
0,2,2,6,3,1,0,11,2,0,Github_titan
0,1,2,4,2,0,0,18,1,0,Github_titan
0,1,18,15,31,0,0,133,1,0,Github_titan
0,2,2,8,3,1,0,10,2,0,Github_titan
0,1,20,10,17,1,0,81,4,0,Github_titan
0,1,30,16,23,1,0,178,4,1,Github_titan
0,1,3,0,1,0,0,6,1,0,Github_titan
0,0,1,3,2,2,0,6,8,0,Github_titan
0,1,15,3,9,1,1,54,7,0,Github_titan
0,2,5,1,5,0,0,39,5,0,Github_titan
0,1,4,2,2,0,0,23,2,0,Github_titan
0,1,3,2,3,2,0,22,48,0,Github_titan
0,3,19,0,5,0,0,131,2,0,Github_titan
0,16,140,19,22,2,0,525,13,0,Github_titan
0,4,13,3,7,2,0,58,4,0,Github_titan
0.834951,3,4,4,4,1,0,70,31,0,Github_titan
0,0,1,2,1,3,0,12,50,0,Github_titan
0,24,177,25,29,2,0,763,14,0,Github_titan
0,0,0,0,0,0,0,6,0,0,Github_titan
0,0,0,0,0,0,0,1,0,0,Github_titan
0,0,0,0,0,0,0,8,0,0,Github_titan
0,0,0,0,0,0,0,1,0,0,Github_titan
0.822504,4,6,4,6,1,0,76,32,0,Github_titan
0,3,7,0,5,0,0,62,3,0,Github_titan
0,3,5,1,5,2,2,29,50,0,Github_titan
0,3,5,3,4,3,0,45,53,0,Github_titan
0,1,2,2,1,0,0,14,1,0,Github_titan
0,1,1,1,1,0,0,28,1,0,Github_titan
0,2,2,0,2,0,0,11,2,0,Github_titan
0,2,19,12,19,0,0,128,4,0,Github_titan
0,2,2,1,3,0,0,10,2,0,Github_titan
0,2,24,6,27,2,2,111,56,0,Github_titan
0,12,32,6,15,0,0,157,14,0,Github_titan
0,4,10,0,4,0,0,77,4,0,Github_titan
0,8,20,0,8,0,0,104,7,0,Github_titan
0,2,4,3,4,2,0,23,4,0,Github_titan
0,0,5,1,1,0,0,16,1,0,Github_titan
0,1,1,0,1,0,0,6,1,0,Github_titan
0,1,1,0,1,0,0,6,1,0,Github_titan
0,1,6,5,12,0,0,38,2,0,Github_titan
0,1,1,3,1,1,0,6,1,0,Github_titan
0,1,1,3,1,1,0,6,1,0,Github_titan
0,3,14,0,4,0,0,88,4,0,Github_titan
0,1,11,1,6,0,0,59,6,0,Github_titan
0,5,8,4,7,2,0,73,6,0,Github_titan
0,1,1,0,1,0,0,5,1,0,Github_titan
0,1,1,0,1,0,0,5,1,0,Github_titan
0,1,1,0,1,0,0,6,1,0,Github_titan
0.457672,7,21,13,13,1,0,187,9,0,Github_titan
0,1,1,0,1,0,0,7,1,0,Github_titan
0,1,2,0,1,0,0,10,1,0,Github_titan
1,1,1,0,1,0,0,6,1,0,Github_titan
1,1,1,0,1,0,0,6,1,0,Github_titan
1,1,2,0,1,0,0,10,1,0,Github_titan
1,1,2,0,1,0,0,10,1,0,Github_titan
0,6,8,0,8,0,0,40,7,0,Github_titan
0,6,27,3,25,2,1,149,59,0,Github_titan
0,1,1,0,1,0,0,6,1,0,Github_titan
0,3,13,6,17,1,0,74,10,0,Github_titan
0,1,7,6,12,0,0,48,7,0,Github_titan
0,4,87,4,51,1,2,379,38,0,Github_titan
0,2,20,13,34,3,0,112,66,0,Github_titan
0,0,5,5,4,1,0,25,4,0,Github_titan
0,19,64,9,26,1,0,334,12,0,Github_titan
0,2,3,4,3,1,0,22,2,0,Github_titan
0,1,5,3,5,3,0,34,61,0,Github_titan
0,11,28,7,20,3,0,131,77,0,Github_titan
0,1,1,0,1,0,0,31,1,0,Github_titan
0,1,2,1,2,0,0,13,2,0,Github_titan
0,3,5,5,4,1,0,26,3,0,Github_titan
0,1,3,0,1,0,0,15,1,0,Github_titan
0,1,2,1,2,0,0,22,2,0,Github_titan
0,1,1,0,1,0,0,5,1,0,Github_titan
0,1,1,0,1,0,0,5,1,0,Github_titan
0,1,1,0,1,0,0,5,1,0,Github_titan
0,1,1,0,1,0,0,5,1,0,Github_titan
0,1,1,0,1,0,0,5,1,0,Github_titan
0,2,4,2,2,0,0,14,2,0,Github_titan
0,1,20,4,19,1,1,117,15,0,Github_titan
0,1,1,3,2,1,0,7,1,0,Github_titan
0,4,14,1,4,0,0,68,3,0,Github_titan
0,0,0,0,0,0,0,10,0,0,Github_titan
0.123919,1,22,3,16,1,0,114,11,0,Github_titan
0,7,18,3,13,1,0,98,12,0,Github_titan
0.275641,5,11,1,8,1,0,56,7,0,Github_titan
0,1,11,5,12,0,0,47,7,0,Github_titan
0,0,3,3,4,2,0,66,7,0,Github_titan
0,0,2,3,3,2,0,11,7,0,Github_titan
0,0,2,3,3,2,0,11,7,0,Github_titan
0,5,9,1,8,1,0,45,7,0,Github_titan
0.211491,3,5,1,3,0,0,144,3,0,Github_titan
0.513274,6,6,1,6,2,3,76,97,0,Github_titan
0,2,2,0,2,0,0,31,2,0,Github_titan
0,11,15,16,13,2,0,81,13,0,Github_titan
0,2,4,7,3,1,0,37,3,0,Github_titan
0,7,13,8,9,1,0,69,7,0,Github_titan
0,0,4,3,4,1,0,25,3,0,Github_titan
0,9,20,3,9,1,2,319,36,0,Github_titan
0,4,70,37,87,0,12,272,29,0,Github_titan
0,0,2,1,1,0,0,12,1,0,Github_titan
0,1,25,15,31,1,5,215,35,0,Github_titan
0,1,3,5,6,0,0,12,1,0,Github_titan
0,1,5,1,3,0,1,31,2,0,Github_titan
0,1,6,6,8,0,0,35,2,0,Github_titan
0,1,4,4,6,0,0,28,2,0,Github_titan
0,1,4,7,7,1,0,29,3,0,Github_titan
0,1,4,1,2,0,0,19,2,0,Github_titan
0,3,8,3,4,1,1,68,33,0,Github_titan
0,1,3,0,1,0,0,17,1,0,Github_titan
0,2,12,10,17,1,5,77,31,0,Github_titan
0,1,4,6,6,0,0,20,1,0,Github_titan
0,1,3,6,8,0,0,21,1,0,Github_titan
0.467063,31,318,81,295,1,5,4492,92,0,Github_titan
0,1,1,3,2,1,0,8,1,0,Github_titan
0,1,1,3,2,1,0,7,1,0,Github_titan
0,1,1,3,2,1,0,7,1,0,Github_titan
0,1,1,3,2,1,0,9,1,0,Github_titan
0,1,6,0,1,0,0,36,1,0,Github_titan
0,1,4,0,1,0,0,22,1,0,Github_titan
0.41612,1,8,0,1,0,0,108,1,0,Github_titan
0,1,1,0,1,0,0,9,1,0,Github_titan
0,1,1,0,1,0,0,7,1,0,Github_titan
0,1,1,0,1,0,0,9,1,0,Github_titan
0,1,1,0,1,0,0,8,1,0,Github_titan
0,1,1,3,2,1,0,9,1,0,Github_titan
0,1,1,4,4,1,0,8,1,0,Github_titan
0,1,1,3,2,1,0,10,1,0,Github_titan
0,1,5,4,7,0,0,25,1,0,Github_titan
0.583084,20,83,7,25,1,4,1266,47,0,Github_titan
0.0563135,21,52,3,25,1,3,548,49,0,Github_titan
0,1,5,0,1,0,0,25,1,0,Github_titan
0,1,3,0,1,0,0,17,1,0,Github_titan
0,6,48,7,11,1,6,315,38,0,Github_titan
0,5,8,2,5,1,1,156,33,0,Github_titan
0,1,7,0,4,0,0,49,1,0,Github_titan
0,1,2,2,2,2,0,14,36,0,Github_titan
0,1,2,2,2,2,0,13,32,0,Github_titan
0,0,1,2,1,3,0,7,97,0,Github_titan
0,1,2,2,2,2,0,13,39,0,Github_titan
0,3,4,0,3,0,0,41,3,0,Github_titan
0,1,1,0,1,0,0,69,1,0,Github_titan
0,0,1,3,2,2,0,8,35,0,Github_titan
0,0,1,3,2,2,0,9,31,0,Github_titan
0,3,6,2,4,2,0,47,94,0,Github_titan
0,0,1,2,1,3,0,8,33,0,Github_titan
0,0,1,2,1,2,0,8,49,0,Github_titan
0,0,1,2,1,2,0,9,38,0,Github_titan
0,4,5,7,5,1,0,27,4,0,Github_titan
0.167123,3,53,21,83,4,1,289,48,0,Github_titan
0,1,1,1,1,0,0,7,0,0,Github_titan
0.0445969,9,43,17,40,4,1,222,50,0,Github_titan
0,0,8,2,3,0,0,74,1,0,Github_titan
0,2,114,46,110,0,0,1712,35,1,Github_titan
0,1,2,1,1,0,0,6,1,0,Github_titan
0,0,0,1,0,0,0,4,0,0,Github_titan
0,1,3,0,1,0,0,6,1,0,Github_titan
0,1,2,0,1,0,0,6,1,0,Github_titan
0,1,3,1,1,0,0,7,1,0,Github_titan
0,1,3,0,1,0,0,6,1,0,Github_titan
0,1,2,0,1,0,0,6,1,0,Github_titan
0,1,1,3,3,0,0,7,1,0,Github_titan
0,1,1,3,3,0,0,7,1,0,Github_titan
0,1,1,0,1,0,0,9,1,0,Github_titan
0,1,8,3,6,0,0,34,4,0,Github_titan
0,0,0,0,0,0,0,47,0,0,Github_titan
0,2,109,40,91,1,0,441,8,0,Github_titan
0,0,1,2,1,0,0,10,1,0,Github_titan
0,2,136,71,155,0,0,541,18,0,Github_titan
0,1,1,5,6,0,0,10,1,0,Github_titan
0,1,1,3,5,0,0,7,1,0,Github_titan
0,1,2,5,2,1,0,15,1,0,Github_titan
0,1,4,8,8,1,0,26,2,0,Github_titan
0,1,1,2,1,1,0,7,1,0,Github_titan
0,1,4,1,3,0,0,20,2,0,Github_titan
0,1,1,2,2,0,0,7,1,0,Github_titan
0,1,28,8,16,0,0,75,12,0,Github_titan
0,0,2,3,5,0,0,16,0,0,Github_titan
0,1,7,6,8,0,0,44,5,0,Github_titan
0,1,1,2,2,0,0,6,1,0,Github_titan
0,1,6,5,5,0,0,31,2,0,Github_titan
0,1,125,74,167,5,0,578,73,1,Github_titan
0,2,3,9,2,1,0,20,2,1,Github_titan
0,4,4,3,5,1,0,22,4,0,Github_titan
0,1,2,3,1,0,0,6,1,0,Github_titan
0,1,1,2,1,0,0,6,1,0,Github_titan
0,0,1,0,1,0,0,10,0,0,Github_titan
0,1,4,1,3,0,0,15,2,0,Github_titan
0,2,6,6,5,1,0,38,4,1,Github_titan
0,2,2,0,2,0,0,13,2,0,Github_titan
0,1,34,6,6,1,0,179,5,1,Github_titan
0,0,3,1,3,1,0,15,7,0,Github_titan
0,1,24,8,14,1,0,186,3,0,Github_titan
0,1,2,1,2,1,0,11,2,0,Github_titan
0,1,2,1,2,1,0,11,2,0,Github_titan
0,1,1,1,2,0,0,13,1,0,Github_titan
0,0,3,1,3,1,0,23,3,0,Github_titan
0,1,80,38,76,0,0,343,6,0,Github_titan
0,2,11,6,12,0,0,41,6,0,Github_titan
0,0,9,3,5,1,0,33,2,0,Github_titan
0,2,10,5,7,1,0,47,7,0,Github_titan
0,0,1,1,1,1,0,6,1,0,Github_titan
0,1,32,2,16,0,0,139,10,0,Github_titan
0,4,17,8,9,1,0,83,7,0,Github_titan
0,0,4,1,4,1,0,21,4,0,Github_titan
0,3,17,12,26,0,0,92,7,0,Github_titan
0,0,1,1,1,0,0,10,1,0,Github_titan
0,31,56,4,31,0,0,271,20,0,Github_titan
0,3,6,4,5,1,0,29,4,0,Github_titan
0,1,5,0,3,0,0,19,3,0,Github_titan
0,1,4,0,3,0,0,16,3,0,Github_titan
0,1,3,0,3,0,0,16,3,0,Github_titan
0,9,31,12,13,0,0,138,9,0,Github_titan
0,2,13,9,9,0,0,65,8,0,Github_titan
0,0,1,2,1,0,0,12,0,0,Github_titan
0,0,2,2,1,0,0,17,0,0,Github_titan
0,1,9,19,23,1,0,80,4,0,Github_titan
0,1,6,1,2,0,0,34,0,0,Github_titan
0,1,10,13,16,0,0,60,2,0,Github_titan
0,33,178,41,61,3,0,840,47,0,Github_titan
0,1,2,0,1,0,0,19,1,0,Github_titan
0,1,1,0,1,0,0,6,1,0,Github_titan
0,1,1,0,1,0,0,7,1,0,Github_titan
0,1,1,0,1,0,0,8,1,0,Github_titan
0,1,1,0,1,0,0,6,1,0,Github_titan
0,1,1,0,1,0,0,7,1,0,Github_titan
0,1,1,0,1,0,0,7,1,0,Github_titan
0,6,11,7,7,1,0,65,6,0,Github_titan
0,3,14,4,4,0,0,70,3,0,Github_titan
0,1,1,0,1,0,0,7,1,0,Github_titan
0,3,20,5,11,4,0,76,11,0,Github_titan
0,3,15,5,11,4,0,66,10,0,Github_titan
0,8,26,1,8,0,0,72,8,0,Github_titan
0,1,12,29,11,1,1,99,6,0,Github_titan
0,1,18,10,23,2,0,82,14,1,Github_titan
0,11,26,10,37,2,0,130,19,0,Github_titan
0,14,29,0,18,0,2,111,15,0,Github_titan
0,6,15,5,8,3,2,63,7,0,Github_titan
0,4,25,3,7,1,9,70,0,0,Github_titan
0,4,13,4,6,2,0,56,4,0,Github_titan
0,8,13,3,8,3,0,49,8,0,Github_titan
0,4,9,4,6,2,0,37,4,0,Github_titan
0.560241,6,12,3,6,3,0,48,6,0,Github_titan
0,4,9,4,6,2,0,37,4,0,Github_titan
0,8,10,4,8,3,0,46,8,0,Github_titan
0,6,9,4,6,3,0,39,6,0,Github_titan
0,4,9,4,6,2,0,37,4,0,Github_titan
0,4,6,3,4,2,0,26,4,0,Github_titan
0,4,9,4,6,2,0,37,4,0,Github_titan
0,4,8,3,4,2,0,28,4,0,Github_titan
0,4,9,4,6,2,0,37,4,0,Github_titan
0.497326,6,13,3,6,3,0,49,6,0,Github_titan
0,4,9,4,6,2,0,37,4,0,Github_titan
0,6,11,3,6,3,0,51,6,0,Github_titan
0,4,9,4,6,2,0,37,4,0,Github_titan
0.560241,6,12,3,6,3,0,47,6,0,Github_titan
0,4,10,5,6,2,0,43,4,0,Github_titan
0,6,43,5,6,3,0,172,6,0,Github_titan
0,2,2,0,2,0,0,12,2,0,Github_titan
0,2,5,0,2,0,0,30,2,0,Github_titan
0,1,2,0,1,0,0,10,1,0,Github_titan
0,1,25,4,16,0,0,138,8,1,Github_titan
0,1,1,2,1,1,0,8,1,0,Github_titan
0,1,2,1,1,0,0,12,1,1,Github_titan
0,0,1,0,1,0,0,11,0,0,Github_titan
0,1,2,2,2,2,0,13,37,0,Github_titan
0,1,2,2,2,2,0,14,36,0,Github_titan
0,1,2,2,2,2,0,13,32,0,Github_titan
0,0,1,2,1,3,0,7,97,0,Github_titan
0,1,2,2,2,2,0,13,39,0,Github_titan
0,2,17,8,11,1,0,111,11,0,Github_titan
0,1,1,0,1,0,0,6,1,0,Github_titan
0,22,31,14,25,3,0,185,38,0,Github_titan
0,1,4,5,3,1,0,23,1,0,Github_titan
0,1,1,0,1,0,0,6,1,0,Github_titan
0,4,42,15,8,0,0,249,1,0,Github_titan
0,1,1,0,1,0,0,6,1,0,Github_titan
0,0,1,0,1,0,0,6,1,0,Github_titan
0,2,8,3,3,0,0,49,2,0,Github_titan
0,3,7,0,4,0,0,27,0,0,Github_titan
0,0,1,1,1,0,0,12,0,0,Github_titan
0,1,9,1,2,0,0,49,1,0,Github_titan
